entity,property,value,sources,evStatus,resolution,conflict,decisionNeeded,rule,group
C026,connessione,"N007 ↔ N057 (5812.5mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C027,connessione,"N007 ↔ N113 (5555.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N113 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C028,connessione,"N007 ↔ N069 (2662.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N069 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C029,connessione,"N008 ↔ N071 (840.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N071 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C030,connessione,"N049 ↔ N072 (1162.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N072 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C031,connessione,"N071 ↔ N072 (510.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N071, N072 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C032,connessione,"N009 ↔ N048 (887.5mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C033,connessione,"N030 ↔ N054 (811.9mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C034,connessione,"N037 ↔ N054 (529.5mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C035,connessione,"N037 ↔ N048 (541.5mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C036,connessione,"N010 ↔ N024 (1884.5mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C037,connessione,"N010 ↔ N025 (2194.8mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C038,connessione,"N010 ↔ N031 (5838.1mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C039,connessione,"N031 ↔ N039 (1188.5mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C040,connessione,"N010 ↔ N074 (2815.3mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N074 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C041,connessione,"N010 ↔ N075 (2560.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N075 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C042,connessione,"N011 ↔ N079 (1554.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N079 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C043,connessione,"N011 ↔ N035 (4938.3mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C044,connessione,"N036 ↔ N108 (2090.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N108 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C045,connessione,"N011 ↔ N062 (5298.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N062 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C046,connessione,"N015 ↔ N098 (4127.5mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N098 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C047,connessione,"N015 ↔ N099 (4382.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N099 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C048,connessione,"N012 ↔ N053 (561.6mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C049,connessione,"N012 ↔ N052 (827.7mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C050,connessione,"N012 ↔ N097 (834.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N097 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C051,connessione,"N014 ↔ N015 (4413.1mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C052,connessione,"N014 ↔ N036 (1201.6mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C053,connessione,"N036 ↔ N094 (5290.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N094 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C054,connessione,"N015 ↔ N017 (4914.7mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C055,connessione,"N016 ↔ N049 (1374.5mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C056,connessione,"N016 ↔ N042 (3394.2mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C057,connessione,"N016 ↔ N043 (3665.4mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C058,connessione,"N049 ↔ N111 (5787.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N111 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C059,connessione,"N049 ↔ N112 (5539.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N112 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C060,connessione,"N017 ↔ N035 (1214.7mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C061,connessione,"N018 ↔ N035 (5015.3mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C062,connessione,"N028 ↔ N040 (3863.8mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C063,connessione,"N035 ↔ N061 (5277.3mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N061 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C064,connessione,"N019 ↔ N028 (4337.2mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C065,connessione,"N028 ↔ N047 (1201.8mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C066,connessione,"N019 ↔ N064 (2534.5mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N064 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C067,connessione,"N019 ↔ N102 (5026.5mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N102 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C068,connessione,"N020 ↔ N059 (610.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N059 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C069,connessione,"N020 ↔ N073 (5284.5mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N073 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C070,connessione,"N020 ↔ N081 (1231.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N081 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C071,connessione,"N021 ↔ N069 (5539.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N069 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C072,connessione,"N021 ↔ N113 (2654.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N113 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C073,connessione,"N070 ↔ N112 (1632.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N070, N112 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C074,connessione,"N096 ↔ N113 (1812.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N096, N113 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C075,connessione,"N022 ↔ N057 (2723.2mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C076,connessione,"N022 ↔ N069 (5800.5mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N069 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C077,connessione,"N057 ↔ N111 (4081.5mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N111 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C078,connessione,"N024 ↔ N026 (535.5mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C079,connessione,"N026 ↔ N080 (5302.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N080 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C080,connessione,"N025 ↔ N027 (535.5mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C081,connessione,"N027 ↔ N078 (6493.1mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N078 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C082,connessione,"N026 ↔ N077 (4503.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N077 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C083,connessione,"N027 ↔ N077 (4193.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N077 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C084,connessione,"N027 ↔ N090 (796.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N090 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C085,connessione,"N028 ↔ N078 (2674.9mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N078 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C086,connessione,"N039 ↔ N078 (2345.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N078 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C087,connessione,"N047 ↔ N085 (5044.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N085 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C088,connessione,"N078 ↔ N106 (2710.9mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N078, N106 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C089,connessione,"N029 ↔ N039 (4088.0mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C090,connessione,"N029 ↔ N105 (2526.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N105 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C091,connessione,"N032 ↔ N055 (583.4mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C092,connessione,"N031 ↔ N080 (1848.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N080 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C093,connessione,"N041 ↔ N109 (1273.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N109 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C094,connessione,"N047 ↔ N080 (3196.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N080 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C095,connessione,"N039 ↔ N102 (4350.1mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N102 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C096,connessione,"N033 ↔ N050 (745.7mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C097,connessione,"N033 ↔ N051 (1228.7mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C098,connessione,"N034 ↔ N085 (1064.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N085 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C099,connessione,"N034 ↔ N110 (1079.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N110 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C100,connessione,"N043 ↔ N088 (1133.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N088 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C101,connessione,"N043 ↔ N045 (1916.7mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C102,connessione,"N034 ↔ N050 (993.7mm, H)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C103,connessione,"N040 ↔ N041 (1201.6mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C104,connessione,"N044 ↔ N114 (1916.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N114 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C105,connessione,"N044 ↔ N056 (2186.6mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C106,connessione,"N046 ↔ N053 (822.8mm, V)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,SINGLE_SOURCE,"","Verify connection on original drawings (TAV.5)","",connessioni
C107,connessione,"N052 ↔ N098 (1795.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N098 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C108,connessione,"N097 ↔ N098 (1567.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N097, N098 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C109,connessione,"N098 ↔ N103 (2119.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N098, N103 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C110,connessione,"N098 ↔ N104 (2381.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N098, N104 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C111,connessione,"N053 ↔ N099 (1689.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N099 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C112,connessione,"N099 ↔ N100 (2136.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N099, N100 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C113,connessione,"N099 ↔ N101 (2397.3mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N099, N101 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C114,connessione,"N057 ↔ N065 (2945.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N065 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C115,connessione,"N058 ↔ N059 (5284.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N058, N059 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C116,connessione,"N058 ↔ N073 (581.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N058, N073 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C117,connessione,"N076 ↔ N095 (2850.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N076, N095 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C118,connessione,"N058 ↔ N095 (822.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N058, N095 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C119,connessione,"N061 ↔ N062 (4912.1mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N061, N062 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C120,connessione,"N062 ↔ N094 (4415.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N062, N094 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C121,connessione,"N066 ↔ N067 (4095.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N066, N067 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C122,connessione,"N070 ↔ N071 (5532.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N070, N071 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C123,connessione,"N071 ↔ N093 (1385.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N071, N093 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C124,connessione,"N092 ↔ N093 (1273.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N092, N093 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C125,connessione,"N070 ↔ N101 (3774.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N070, N101 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C126,connessione,"N070 ↔ N104 (4035.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N070, N104 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C127,connessione,"N072 ↔ N089 (1372.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N072, N089 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C128,connessione,"N086 ↔ N089 (1260.7mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N086, N089 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C129,connessione,"N086 ↔ N087 (2136.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N086, N087 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C130,connessione,"N086 ↔ N088 (2410.4mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N086, N088 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C131,connessione,"N079 ↔ N097 (5315.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N079, N097 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C132,connessione,"N081 ↔ N107 (1469.3mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N081, N107 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C133,connessione,"N082 ↔ N083 (1205.2mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N082, N083 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C134,connessione,"N084 ↔ N114 (817.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N084, N114 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C135,connessione,"N082 ↔ N086 (3448.0mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N082, N086 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C136,connessione,"N086 ↔ N092 (506.1mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N086, N092 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C137,connessione,"N083 ↔ N096 (6953.6mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N083, N096 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
C138,connessione,"N084 ↔ N115 (1091.8mm)","tav5_topology_connections_v07.csv",INF_DA_QUOTARE,INVALID_REFERENCE,"Node(s) N084, N115 not in 57-node topology","Topology file incomplete — recover ABACO_TOPOLOGICO_TAV5_v11.csv or equivalent","",connessioni
